time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1712194882,1872,173211,43.5,87.0,4.3,4.915,7.85,173211,2024-04-04 01:41:22
1712194994,1872,173211,44.5,87.0,5.3,5.119999999999999,7.81,173211,2024-04-04 01:43:14
1712195114,1872,173211,44.5,87.0,5.9,5.83,8.39,173211,2024-04-04 01:45:14
1712195234,1872,173211,44.0,87.5,5.2,5.19,7.439999999999999,173211,2024-04-04 01:47:14
1712195354,1872,173211,43.5,88.0,8.2,7.425,9.65,173211,2024-04-04 01:49:14
1712195474,1872,173211,43.5,88.5,6.7,6.38,9.32,173211,2024-04-04 01:51:14
1712195594,1872,173211,42.5,88.5,4.2,4.4350000000000005,7.435,173211,2024-04-04 01:53:14
1712195714,1872,173211,42.5,89.0,3.8,3.84,6.04,173211,2024-04-04 01:55:14
1712195834,1872,173211,42.5,89.0,4.2,4.12,6.895,173211,2024-04-04 01:57:14
1712195955,1872,173211,42.0,89.5,3.6,3.685,5.435,173211,2024-04-04 01:59:15
