time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1710826317,1872,173212,47.0,91.5,5.4,6.25,8.809999999999999,173212,2024-03-19 05:31:57
1710826437,1872,173212,47.0,91.5,5.4,6.215,8.865,173212,2024-03-19 05:33:57
1710826557,1872,173212,47.0,91.5,5.7,6.18,8.84,173212,2024-03-19 05:35:57
1710826677,1872,173212,47.0,91.5,6.2,7.125,9.525,173212,2024-03-19 05:37:57
1710826798,1872,173212,47.0,91.5,6.2,6.734999999999999,9.29,173212,2024-03-19 05:39:58
1710826918,1872,173212,47.0,91.5,6.1,6.859999999999999,9.61,173212,2024-03-19 05:41:58
1710827038,1872,173212,47.0,91.5,5.9,6.93,10.17,173212,2024-03-19 05:43:58
1710827158,1872,173212,47.0,91.5,6.1,6.84,9.545,173212,2024-03-19 05:45:58
1710827278,1872,173212,47.0,91.5,6.1,6.885,9.27,173212,2024-03-19 05:47:58
1710827398,1872,173212,47.0,92.0,5.6,6.31,8.79,173212,2024-03-19 05:49:58
