time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1710826287,1872,173210,45.0,92.5,5.3,6.26,9.025,173210,2024-03-19 05:31:27
1710826407,1872,173210,45.0,92.5,5.4,6.115,8.65,173210,2024-03-19 05:33:27
1710826527,1872,173210,45.0,92.5,5.2,6.165,8.495000000000001,173210,2024-03-19 05:35:27
1710826647,1872,173210,45.0,92.5,5.1,6.835,8.865,173210,2024-03-19 05:37:27
1710826768,1872,173210,45.0,92.5,5.1,6.4350000000000005,9.02,173210,2024-03-19 05:39:28
1710826888,1872,173210,45.0,92.5,5.0,6.279999999999999,9.004999999999999,173210,2024-03-19 05:41:28
1710827008,1872,173210,45.0,92.5,5.3,5.785,8.405000000000001,173210,2024-03-19 05:43:28
1710827128,1872,173210,45.0,92.5,5.2,6.525,8.82,173210,2024-03-19 05:45:28
1710827248,1872,173210,45.0,92.5,5.5,6.550000000000001,8.745000000000001,173210,2024-03-19 05:47:28
1710827368,1872,173210,45.0,92.5,5.6,7.08,9.455,173210,2024-03-19 05:49:28
