date_time_utc,time_stamp,group_id,member_id,id,humidity,temperature,pm1.0_atm,pm2.5_alt,pm10.0_atm
2024-04-04 01:40:00,1712194882,1872,173211,173211,43.5,87.0,4.915,4.3,7.85
2024-04-04 01:42:00,1712194994,1872,173211,173211,44.5,87.0,5.12,5.3,7.81
2024-04-04 01:44:00,1712195114,1872,173211,173211,44.5,87.0,5.83,5.9,8.39
2024-04-04 01:46:00,1712195234,1872,173211,173211,44.0,87.5,5.19,5.2,7.44
2024-04-04 01:48:00,1712195354,1872,173211,173211,43.5,88.0,7.425,8.2,9.65
2024-04-04 01:50:00,1712195474,1872,173211,173211,43.5,88.5,6.38,6.7,9.32
2024-04-04 01:52:00,1712195594,1872,173211,173211,42.5,88.5,4.435,4.2,7.435
2024-04-04 01:54:00,1712195714,1872,173211,173211,42.5,89.0,3.84,3.8,6.04
2024-04-04 01:56:00,1712195834,1872,173211,173211,42.5,89.0,4.12,4.2,6.895
2024-04-04 01:58:00,1712195955,1872,173211,173211,42.0,89.5,3.685,3.6,5.435
